Semestre,Modulo,Turno,Seccion,IdDocente,Asistencia
2012 - III,Mod - II,Mañana,A,3,Tarde
2012 - III,Mod - II,Mañana,B,40,Tarde
2012 - III,Mod - II,Mañana,C,24,Tarde
2012 - III,Mod - IV,Mañana,A,37,Tarde
2012 - III,Mod - III,Mañana,A,33,Tarde
2012 - III,Mod - V,Mañana,A,26,Tarde
2012 - III,Mod - IV,Mañana,C,8,Tarde
2012 - III,Mod - II,Mañana,C,40,Tarde
2012 - III,Mod - III,Mañana,C,26,Tarde
2012 - III,Mod - I,Mañana,C,44,Tarde
2012 - III,Mod - I,Mañana,D,3,Tarde
2012 - II,Mod - V,Mañana,C,54,Tarde
2012 - II,Mod - V,Tarde,A,54,Tarde
2012 - II,Mod - VI,Tarde,A,8,Tarde
2012 - III,Mod - I,Tarde,B,112,Tarde
2012 - III,Mod - I,Tarde,A,55,Tarde
2012 - III,Mod - III,Tarde,A,56,Tarde
2012 - III,Mod - II,Tarde,A,40,Puntual
2012 - III,Mod - IV,Tarde,A,1,Falto
2012 - II,Mod - VI,Tarde,A,8,Tarde
2012 - III,Mod - I,Tarde,B,27,Puntual
2012 - III,Mod - I,Tarde,A,20,Tarde
2012 - II,Mod - V,Tarde,A,52,Tarde
2012 - III,Mod - IV,Tarde,A,107,Puntual
2012 - III,Mod - III,Tarde,A,11,Tarde
2012 - III,Mod - II,Tarde,A,33,Tarde
2012 - II,Mod - VI,Tarde,A,54,Puntual
2012 - II,Mod - VI,Tarde,A,54,Tarde
2012 - II,Mod - V,Tarde,A,18,Puntual
2012 - III,Mod - I,Tarde,A,58,Tarde
2012 - III,Mod - II,Tarde,A,27,Tarde
2012 - III,Mod - III,Tarde,A,24,Tarde
2012 - III,Mod - IV,Tarde,A,56,Tarde
2012 - III,Mod - III,Noche,A,107,Puntual
2012 - III,Mod - IV,Noche,A,52,Tarde
2012 - III,Mod - II,Noche,A,114,Tarde
2012 - III,Mod - I,Noche,A,58,Tarde
2012 - II,Mod - VI,Noche,A,3,Puntual
2012 - II,Mod - V,Noche,A,54,Tarde
2012 - II,Mod - V,Noche,A,54,Tarde
2012 - III,Mod - I,Noche,B,18,Puntual
2012 - III,Mod - I,Noche,A,44,Puntual
2012 - III,Mod - II,Noche,A,39,Tarde
2012 - III,Mod - III,Noche,A,56,Tarde
2012 - III,Mod - IV,Noche,A,45,Tarde
2012 - II,Mod - VI,Noche,A,50,Tarde
2012 - II,Mod - V,Noche,A,52,Falto
2012 - III,Mod - I,Noche,B,43,Tarde
2012 - III,Mod - I,Noche,A,18,Tarde
2012 - III,Mod - IV,Noche,A,56,Tarde
2012 - III,Mod - III,Noche,A,52,Tarde
2012 - III,Mod - II,Noche,A,44,Tarde
2012 - II,Mod - V,Mañana,A,45,Tarde
2012 - III,Mod - I,Mañana,A,46,Tarde
2012 - III,Mod - I,Mañana,B,27,Puntual
2012 - III,Mod - II,Mañana,A,47,Tarde
2012 - III,Mod - III,Mañana,A,56,Tarde
2012 - III,Mod - IV,Mañana,A,116,Tarde
2012 - III,Mod - V,Mañana,A,37,Puntual
2012 - III,Mod - V,Mañana,A,11,Tarde
2012 - III,Mod - IV,Mañana,A,116,Tarde
2012 - III,Mod - III,Mañana,A,85,Tarde
2012 - III,Mod - II,Mañana,A,58,Puntual
2012 - III,Mod - II,Mañana,B,55,Puntual
2012 - III,Mod - II,Mañana,C,33,Tarde
2012 - III,Mod - I,Mañana,B,20,Tarde
2012 - III,Mod - I,Mañana,C,47,Tarde
2012 - III,Mod - I,Mañana,A,3,Puntual
2012 - II,Mod - V,Mañana,C,37,Tarde
2012 - II,Mod - V,Mañana,A,8,Tarde
2012 - II,Mod - V,Mañana,C,11,Tarde
2012 - III,Mod - I,Mañana,A,85,Tarde
2012 - III,Mod - I,Mañana,D,20,Tarde
2012 - III,Mod - I,Mañana,C,55,Tarde
2012 - III,Mod - II,Mañana,C,47,Tarde
2012 - III,Mod - II,Mañana,A,18,Tarde
2012 - III,Mod - III,Mañana,A,107,Puntual
2012 - III,Mod - IV,Mañana,A,26,Tarde
2012 - III,Mod - IV,Mañana,C,116,Tarde
2012 - III,Mod - V,Mañana,A,45,Tarde
2012 - III,Mod - IV,Mañana,C,45,Tarde
2012 - III,Mod - III,Mañana,C,107,Tarde
2012 - III,Mod - II,Mañana,C,55,Tarde
2012 - III,Mod - I,Mañana,D,20,Tarde
2012 - III,Mod - I,Mañana,C,3,Tarde
2012 - II,Mod - V,Mañana,C,54,Puntual
2012 - II,Mod - V,Tarde,A,54,Tarde
2012 - II,Mod - VI,Tarde,A,50,Puntual
2012 - III,Mod - I,Tarde,A,55,Tarde
2012 - III,Mod - I,Tarde,B,112,Tarde
2012 - III,Mod - II,Tarde,A,47,Tarde
2012 - III,Mod - III,Tarde,A,56,Tarde
2012 - III,Mod - IV,Tarde,A,116,Tarde
2012 - II,Mod - VI,Tarde,A,50,Tarde
2012 - II,Mod - V,Tarde,A,37,Tarde
2012 - III,Mod - I,Tarde,B,20,Tarde
2012 - III,Mod - I,Tarde,A,27,Puntual
2012 - III,Mod - IV,Tarde,A,56,Tarde
2012 - III,Mod - III,Tarde,A,85,Tarde
2012 - III,Mod - II,Tarde,A,58,Puntual
2012 - II,Mod - VI,Tarde,A,50,Tarde
2012 - II,Mod - VI,Tarde,A,50,Tarde
2012 - II,Mod - V,Tarde,A,37,Tarde
2012 - III,Mod - I,Tarde,A,47,Tarde
2012 - III,Mod - II,Tarde,A,27,Tarde
2012 - III,Mod - III,Tarde,A,33,Puntual
2012 - III,Mod - IV,Tarde,A,45,Tarde
2012 - III,Mod - IV,Noche,A,37,Tarde
2012 - III,Mod - III,Noche,A,107,Tarde
2012 - III,Mod - II,Noche,A,114,Tarde
2012 - III,Mod - I,Noche,A,47,Tarde
2012 - II,Mod - V,Noche,A,54,Tarde
2012 - II,Mod - VI,Noche,A,3,Puntual
2012 - II,Mod - V,Noche,A,37,Tarde
2012 - III,Mod - I,Noche,B,44,Tarde
2012 - III,Mod - I,Noche,A,18,Tarde
2012 - III,Mod - II,Noche,A,115,Puntual
2012 - III,Mod - III,Noche,A,24,Puntual
2012 - III,Mod - IV,Noche,A,107,Tarde
2012 - II,Mod - VI,Noche,A,50,Puntual
2012 - II,Mod - V,Noche,A,18,Tarde
2012 - III,Mod - I,Noche,A,60,Tarde
2012 - III,Mod - I,Noche,B,43,Tarde
2012 - III,Mod - IV,Noche,A,56,Puntual
2012 - III,Mod - III,Noche,A,85,Tarde
2012 - III,Mod - II,Noche,A,58,Puntual
2012 - II,Mod - V,Mañana,A,45,Tarde
2012 - III,Mod - I,Mañana,A,46,Tarde
2012 - III,Mod - I,Mañana,B,27,Puntual
2012 - III,Mod - II,Mañana,A,47,Tarde
2012 - III,Mod - III,Mañana,A,107,Reemplazo
2012 - III,Mod - IV,Mañana,A,26,Puntual
2012 - III,Mod - V,Mañana,A,37,Tarde
2012 - III,Mod - V,Mañana,A,11,Tarde
2011 - I,Mod - VI,Noche,A,24,Tarde
2011 - I,Mod - III,Noche,A,36,Tarde
2010 - III,Mod - IV,Noche,A,8,Tarde
2011 - I,Mod - II,Noche,A,54,Tarde
2011 - I,Mod - I,Noche,A,39,Reemplazo
2011 - I,Mod - VI,Noche,A,50,Tarde
2011 - I,Mod - III,Noche,A,54,Tarde
2011 - I,Mod - I,Noche,B,52,Falto
2011 - I,Mod - I,Noche,A,43,Puntual
2011 - I,Mod - II,Noche,A,27,Tarde
2010 - III,Mod - IV,Noche,A,8,Tarde
2011 - I,Mod - VI,Noche,A,50,Tarde
2010 - III,Mod - V,Mañana,A,45,Tarde
2011 - I,Mod - II,Mañana,A,39,Reemplazo
2011 - I,Mod - I,Mañana,A,56,Falto
2011 - I,Mod - I,Mañana,B,20,Tarde
2011 - I,Mod - IV,Mañana,A,54,Puntual
2011 - I,Mod - V,Mañana,A,8,Tarde
2011 - I,Mod - V,Mañana,A,11,Tarde
2011 - I,Mod - IV,Mañana,C,55,Puntual
2011 - I,Mod - V,Mañana,C,45,Tarde
2011 - I,Mod - I,Mañana,A,56,Tarde
2011 - I,Mod - III,Mañana,C,54,Tarde
2011 - I,Mod - I,Mañana,B,20,Tarde
2011 - I,Mod - I,Mañana,C,44,Tarde
2010 - III,Mod - V,Mañana,A,11,Tarde
2011 - I,Mod - II,Mañana,A,47,Tarde
2010 - III,Mod - V,Mañana,A,11,Tarde
2011 - I,Mod - II,Mañana,A,3,Puntual
2011 - I,Mod - I,Mañana,D,20,Tarde
2011 - I,Mod - I,Mañana,C,56,Tarde
2011 - I,Mod - I,Mañana,A,85,Tarde
2011 - I,Mod - III,Mañana,C,55,Tarde
2011 - I,Mod - V,Mañana,C,37,Tarde
2011 - I,Mod - IV,Mañana,A,8,Tarde
2011 - I,Mod - IV,Mañana,C,45,Tarde
2011 - I,Mod - IV,Mañana,C,8,Tarde
2011 - I,Mod - V,Mañana,C,26,Tarde
2011 - I,Mod - III,Mañana,C,85,Tarde
2011 - I,Mod - I,Mañana,C,55,Puntual
2011 - I,Mod - I,Mañana,D,20,Tarde
2011 - I,Mod - II,Mañana,C,58,Tarde
2011 - I,Mod - II,Tarde,A,45,Tarde
2011 - I,Mod - I,Tarde,A,47,Tarde
2011 - I,Mod - III,Tarde,A,52,Falto
2011 - I,Mod - I,Tarde,C,3,Tarde
2011 - I,Mod - I,Tarde,D,55,Tarde
2011 - I,Mod - I,Tarde,D,27,Tarde
2011 - I,Mod - I,Tarde,C,54,Puntual
2011 - I,Mod - III,Tarde,A,85,Tarde
2011 - I,Mod - I,Tarde,B,44,Tarde
2011 - I,Mod - I,Tarde,A,55,Tarde
2011 - I,Mod - II,Tarde,A,56,Tarde
2011 - I,Mod - II,Tarde,A,47,Tarde
2011 - I,Mod - I,Tarde,A,26,Tarde
2011 - I,Mod - I,Tarde,B,44,Tarde
2011 - I,Mod - III,Tarde,A,11,Tarde
2011 - I,Mod - I,Tarde,C,36,Tarde
2011 - I,Mod - I,Noche,A,47,Tarde
2011 - I,Mod - III,Noche,A,14,Puntual
2011 - I,Mod - II,Noche,A,45,Tarde
2010 - III,Mod - IV,Noche,A,2,Tarde
2011 - I,Mod - VI,Noche,A,50,Puntual
2011 - I,Mod - VI,Noche,A,50,Tarde
2011 - I,Mod - I,Noche,B,44,Tarde
2011 - I,Mod - III,Noche,A,24,Tarde
2010 - III,Mod - IV,Noche,A,54,Tarde
2011 - I,Mod - II,Noche,A,47,Puntual
2011 - I,Mod - I,Noche,A,33,Tarde
2011 - I,Mod - VI,Noche,A,50,Tarde
2011 - I,Mod - III,Noche,A,24,Tarde
2011 - I,Mod - I,Noche,B,44,Tarde
2011 - I,Mod - I,Noche,A,33,Tarde
2011 - I,Mod - II,Noche,A,58,Puntual
2010 - III,Mod - IV,Noche,A,54,Tarde
2011 - I,Mod - VI,Noche,A,50,Tarde
2010 - III,Mod - V,Mañana,A,37,Puntual
2011 - I,Mod - II,Mañana,A,26,Tarde
2011 - I,Mod - I,Mañana,A,40,Tarde
2011 - I,Mod - IV,Mañana,A,52,Puntual
2011 - I,Mod - V,Mañana,A,45,Puntual
2011 - I,Mod - IV,Mañana,C,55,Puntual
2011 - I,Mod - V,Mañana,A,8,Puntual
2011 - I,Mod - V,Mañana,C,11,Tarde
2011 - I,Mod - III,Mañana,C,24,Puntual
2011 - I,Mod - I,Mañana,B,3,Puntual
2011 - I,Mod - I,Mañana,A,27,Puntual
2011 - I,Mod - I,Mañana,C,20,Puntual
2011 - I,Mod - I,Mañana,D,56,Tarde
2011 - I,Mod - II,Mañana,A,58,Puntual
2010 - III,Mod - V,Mañana,A,45,Tarde
2010 - III,Mod - V,Mañana,A,11,Tarde
2011 - I,Mod - II,Mañana,A,55,Tarde
2011 - I,Mod - II,Mañana,C,26,Tarde
2011 - I,Mod - I,Mañana,C,58,Tarde
2011 - I,Mod - I,Mañana,A,44,Tarde
2011 - I,Mod - I,Mañana,B,56,Tarde
2011 - I,Mod - III,Mañana,C,24,Tarde
2011 - I,Mod - IV,Mañana,C,3,Tarde
2011 - I,Mod - V,Mañana,C,45,Tarde
2011 - I,Mod - V,Mañana,C,26,Tarde
2011 - I,Mod - IV,Mañana,C,3,Tarde
2011 - I,Mod - III,Mañana,C,33,Puntual
2011 - I,Mod - I,Mañana,C,55,Tarde
2011 - I,Mod - I,Mañana,D,8,Tarde
2011 - I,Mod - II,Mañana,C,27,Tarde
2011 - I,Mod - II,Tarde,A,45,Tarde
2011 - I,Mod - I,Tarde,A,20,Tarde
2011 - I,Mod - I,Tarde,B,8,Tarde
2011 - I,Mod - III,Tarde,A,52,Puntual
2011 - I,Mod - I,Tarde,C,58,Tarde
2011 - I,Mod - I,Tarde,D,24,Tarde
2011 - I,Mod - I,Tarde,C,54,Tarde
2011 - I,Mod - III,Tarde,A,52,Tarde
2011 - I,Mod - I,Tarde,A,58,Tarde
2011 - I,Mod - II,Tarde,A,33,Tarde
2011 - I,Mod - II,Tarde,A,58,Puntual
2011 - I,Mod - I,Tarde,B,2,Tarde
2011 - I,Mod - I,Tarde,A,26,Puntual
2011 - I,Mod - III,Tarde,A,33,Tarde
2011 - I,Mod - I,Tarde,C,20,Tarde
2011 - I,Mod - I,Tarde,D,27,Tarde
2011 - I,Mod - III,Noche,A,45,Tarde
2011 - I,Mod - I,Noche,A,44,Tarde
2011 - I,Mod - I,Noche,B,33,Puntual
2010 - III,Mod - IV,Noche,A,37,Tarde
2011 - I,Mod - II,Noche,A,58,Tarde
2011 - I,Mod - VI,Noche,A,50,Puntual
2011 - I,Mod - VI,Noche,A,50,Tarde
2011 - I,Mod - III,Noche,A,36,Tarde
2011 - I,Mod - II,Noche,A,54,Tarde
2010 - III,Mod - IV,Noche,A,8,Tarde
2011 - I,Mod - I,Noche,A,33,Tarde
2011 - I,Mod - VI,Noche,A,50,Tarde
2011 - I,Mod - I,Noche,B,52,Tarde
2011 - I,Mod - III,Noche,A,54,Tarde
2011 - I,Mod - I,Noche,A,43,Tarde
2010 - III,Mod - IV,Noche,A,8,Tarde
2011 - I,Mod - II,Noche,A,27,Tarde
2011 - I,Mod - VI,Noche,A,50,Tarde
2011 - I,Mod - II,Mañana,A,39,Tarde
2010 - III,Mod - V,Mañana,A,45,Tarde
2011 - I,Mod - I,Mañana,A,56,Falto
2011 - I,Mod - IV,Mañana,A,54,Puntual
2011 - I,Mod - V,Mañana,A,8,Tarde
2011 - I,Mod - IV,Mañana,C,8,Tarde
2011 - I,Mod - IV,Mañana,A,54,Tarde
2011 - I,Mod - III,Mañana,C,24,Puntual
2011 - I,Mod - V,Mañana,C,11,Tarde
2011 - I,Mod - I,Mañana,A,27,Puntual
2011 - I,Mod - II,Mañana,A,47,Puntual
2011 - I,Mod - I,Mañana,C,44,Tarde
2011 - I,Mod - I,Mañana,B,3,Puntual
2010 - III,Mod - V,Mañana,A,42,Falto
2011 - I,Mod - II,Mañana,C,26,Tarde
2010 - III,Mod - V,Mañana,A,11,Tarde
2011 - I,Mod - II,Mañana,A,3,Tarde
2011 - I,Mod - I,Mañana,C,56,Tarde
2011 - I,Mod - I,Mañana,A,85,Tarde
2011 - I,Mod - V,Mañana,C,37,Tarde
2011 - I,Mod - IV,Mañana,C,8,Tarde
2011 - I,Mod - III,Mañana,C,55,Tarde
2011 - I,Mod - IV,Mañana,C,3,Tarde
2011 - I,Mod - V,Mañana,C,26,Tarde
2011 - I,Mod - III,Mañana,C,85,Tarde
2011 - I,Mod - I,Mañana,D,8,Tarde
2011 - I,Mod - I,Mañana,C,55,Tarde
2011 - I,Mod - II,Mañana,C,58,Puntual
2011 - I,Mod - II,Tarde,A,40,Reemplazo
2011 - I,Mod - I,Tarde,A,55,Tarde
2011 - I,Mod - III,Tarde,A,56,Falto
2011 - I,Mod - I,Tarde,C,3,Tarde
2011 - I,Mod - I,Tarde,C,54,Puntual
2011 - I,Mod - I,Tarde,D,27,Puntual
2011 - I,Mod - I,Tarde,A,47,Puntual
2011 - I,Mod - III,Tarde,A,85,Tarde
2011 - I,Mod - II,Tarde,A,56,Puntual
2011 - I,Mod - II,Tarde,A,47,Tarde
2011 - I,Mod - III,Tarde,A,11,Tarde
2011 - I,Mod - I,Tarde,B,2,Puntual
2011 - I,Mod - I,Tarde,A,26,Tarde
2011 - I,Mod - I,Tarde,C,36,Puntual
2011 - I,Mod - III,Noche,A,54,Tarde
2011 - I,Mod - I,Noche,A,47,Tarde
2011 - I,Mod - II,Noche,A,45,Tarde
2010 - III,Mod - IV,Noche,A,2,Tarde
2010 - III,Mod - IV,Noche,A,52,Tarde
2011 - I,Mod - II,Noche,A,47,Tarde
2011 - I,Mod - I,Noche,A,33,Tarde
2011 - I,Mod - III,Noche,A,36,Tarde
2011 - I,Mod - III,Noche,A,14,Puntual
2011 - I,Mod - I,Noche,A,43,Puntual
2011 - I,Mod - I,Noche,B,52,Tarde
2011 - I,Mod - II,Noche,A,58,Tarde
2010 - III,Mod - IV,Noche,A,54,Tarde
2011 - I,Mod - VI,Noche,A,24,Puntual
2011 - I,Mod - VI,Noche,A,24,Tarde
2011 - I,Mod - VI,Noche,A,24,Tarde
2011 - I,Mod - VI,Noche,A,24,Tarde
2010 - III,Mod - V,Mañana,A,37,Puntual
2011 - I,Mod - II,Mañana,A,55,Puntual
2011 - I,Mod - I,Mañana,A,40,Reemplazo
2011 - I,Mod - IV,Mañana,A,52,Puntual
2011 - I,Mod - V,Mañana,A,45,Puntual
2011 - I,Mod - V,Mañana,C,11,Tarde
2011 - I,Mod - IV,Mañana,C,37,Tarde
2011 - I,Mod - V,Mañana,A,8,Tarde
2011 - I,Mod - III,Mañana,C,24,Puntual
2011 - I,Mod - I,Mañana,B,3,Puntual
2011 - I,Mod - I,Mañana,A,27,Puntual
2011 - I,Mod - I,Mañana,C,20,Puntual
2011 - I,Mod - I,Mañana,D,56,Falto
2010 - III,Mod - V,Mañana,A,42,Puntual
2011 - I,Mod - II,Mañana,A,58,Puntual
2011 - I,Mod - II,Mañana,C,3,Tarde
2010 - III,Mod - V,Mañana,A,11,Tarde
2011 - I,Mod - II,Mañana,A,26,Tarde
2011 - I,Mod - I,Mañana,C,58,Tarde
2011 - I,Mod - I,Mañana,A,44,Tarde
2011 - I,Mod - I,Mañana,B,56,Tarde
2011 - I,Mod - III,Mañana,C,24,Tarde
2011 - I,Mod - IV,Mañana,C,55,Tarde
2011 - I,Mod - V,Mañana,C,59,Tarde
2011 - I,Mod - V,Mañana,C,26,Tarde
2011 - I,Mod - III,Mañana,C,33,Tarde
2011 - I,Mod - IV,Mañana,C,3,Tarde
2011 - I,Mod - I,Mañana,C,56,Tarde
2011 - I,Mod - I,Mañana,D,8,Tarde
2011 - I,Mod - II,Mañana,C,27,Tarde
2011 - I,Mod - II,Tarde,A,40,Tarde
2011 - I,Mod - I,Tarde,A,20,Tarde
2011 - I,Mod - I,Tarde,B,55,Tarde
2011 - I,Mod - III,Tarde,A,52,Tarde
2011 - I,Mod - I,Tarde,C,58,Tarde
2011 - I,Mod - I,Tarde,D,24,Puntual
2011 - I,Mod - I,Tarde,C,54,Tarde
2011 - I,Mod - III,Tarde,A,52,Tarde
2011 - I,Mod - I,Tarde,A,58,Tarde
2011 - I,Mod - II,Tarde,A,33,Puntual
2011 - I,Mod - II,Tarde,A,58,Tarde
2011 - I,Mod - I,Tarde,B,2,Tarde
2011 - I,Mod - I,Tarde,A,26,Tarde
2011 - I,Mod - III,Tarde,A,33,Tarde
2011 - I,Mod - I,Tarde,C,20,Tarde
2011 - I,Mod - I,Tarde,D,27,Puntual
2011 - I,Mod - I,Noche,B,33,Tarde
2011 - I,Mod - I,Noche,A,44,Tarde
2011 - I,Mod - III,Noche,A,45,Tarde
2010 - III,Mod - IV,Noche,A,37,Puntual
2011 - I,Mod - II,Noche,A,58,Tarde
2011 - I,Mod - VI,Noche,A,50,Tarde
2011 - I,Mod - VI,Noche,A,50,Tarde
2011 - I,Mod - I,Noche,A,39,Reemplazo
2011 - I,Mod - III,Noche,A,36,Puntual
2011 - I,Mod - II,Noche,A,54,Tarde
2010 - III,Mod - IV,Noche,A,8,Tarde
2011 - I,Mod - VI,Noche,A,24,Puntual
2011 - I,Mod - I,Noche,B,52,Puntual
2011 - I,Mod - III,Noche,A,54,Tarde
2010 - III,Mod - IV,Noche,A,8,Tarde
2011 - I,Mod - II,Noche,A,27,Puntual
2011 - I,Mod - I,Noche,A,43,Puntual
2011 - I,Mod - VI,Noche,A,24,Puntual
2010 - III,Mod - V,Mañana,A,45,Puntual
2011 - I,Mod - II,Mañana,A,39,Tarde
2011 - I,Mod - I,Mañana,A,56,Puntual
2011 - I,Mod - I,Mañana,B,20,Puntual
2011 - I,Mod - IV,Mañana,A,54,Puntual
2011 - I,Mod - V,Mañana,A,8,Puntual
2011 - I,Mod - V,Mañana,A,11,Tarde
2011 - I,Mod - IV,Mañana,C,55,Puntual
2011 - I,Mod - V,Mañana,C,45,Tarde
2011 - I,Mod - I,Mañana,A,56,Puntual
2011 - I,Mod - III,Mañana,C,54,Puntual
2011 - I,Mod - I,Mañana,B,20,Puntual
2011 - I,Mod - I,Mañana,C,44,Puntual
2011 - I,Mod - II,Mañana,A,47,Puntual
2010 - III,Mod - V,Mañana,A,42,Puntual
2010 - III,Mod - V,Mañana,A,42,Tarde
2011 - I,Mod - II,Mañana,A,3,Puntual
2011 - I,Mod - I,Mañana,D,20,Tarde
2011 - I,Mod - I,Mañana,C,56,Tarde
2011 - I,Mod - I,Mañana,A,85,Puntual
2011 - I,Mod - III,Mañana,C,55,Tarde
2011 - I,Mod - V,Mañana,C,37,Tarde
2011 - I,Mod - IV,Mañana,A,8,Tarde
2011 - I,Mod - IV,Mañana,C,45,Tarde
2011 - I,Mod - IV,Mañana,C,8,Tarde
2011 - I,Mod - V,Mañana,C,26,Tarde
2011 - I,Mod - III,Mañana,C,85,Tarde
2011 - I,Mod - I,Mañana,C,55,Tarde
2011 - I,Mod - I,Mañana,D,20,Tarde
2011 - I,Mod - II,Mañana,C,58,Tarde
2011 - I,Mod - II,Tarde,A,45,Tarde
2011 - I,Mod - I,Tarde,A,47,Tarde
2011 - I,Mod - III,Tarde,A,52,Tarde
2011 - I,Mod - I,Tarde,C,3,Tarde
2011 - I,Mod - I,Tarde,D,55,Tarde
2011 - I,Mod - I,Tarde,D,27,Puntual
2011 - I,Mod - I,Tarde,C,54,Puntual
2011 - I,Mod - III,Tarde,A,85,Tarde
2011 - I,Mod - I,Tarde,B,44,Tarde
2011 - I,Mod - I,Tarde,A,55,Tarde
2011 - I,Mod - II,Tarde,A,56,Tarde
2011 - I,Mod - II,Tarde,A,47,Tarde
2011 - I,Mod - I,Tarde,A,26,Tarde
2011 - I,Mod - I,Tarde,B,44,Tarde
2011 - I,Mod - III,Tarde,A,11,Tarde
2011 - I,Mod - I,Tarde,C,36,Puntual
2011 - I,Mod - I,Noche,A,47,Tarde
2011 - I,Mod - III,Noche,A,14,Puntual
2011 - I,Mod - II,Noche,A,45,Tarde
2010 - III,Mod - IV,Noche,A,2,Tarde
2011 - I,Mod - VI,Noche,A,50,Tarde
2011 - I,Mod - VI,Noche,A,50,Tarde
2011 - I,Mod - I,Noche,B,44,Tarde
2011 - I,Mod - III,Noche,A,24,Puntual
2010 - III,Mod - IV,Noche,A,54,Tarde
2011 - I,Mod - II,Noche,A,47,Tarde
2011 - I,Mod - I,Noche,A,33,Tarde
2011 - I,Mod - VI,Noche,A,50,Tarde
2011 - I,Mod - III,Noche,A,24,Tarde
2011 - I,Mod - I,Noche,B,44,Tarde
2011 - I,Mod - I,Noche,A,33,Tarde
2011 - I,Mod - II,Noche,A,58,Tarde
2010 - III,Mod - IV,Noche,A,54,Tarde
2011 - I,Mod - VI,Noche,A,50,Tarde
2010 - III,Mod - V,Mañana,A,37,Puntual
2011 - I,Mod - II,Mañana,A,26,Tarde
2011 - I,Mod - I,Mañana,A,40,Tarde
2011 - I,Mod - IV,Mañana,A,52,Puntual
2011 - I,Mod - V,Mañana,A,45,Tarde
2011 - I,Mod - IV,Mañana,C,55,Puntual
2011 - I,Mod - V,Mañana,A,8,Puntual
2011 - I,Mod - V,Mañana,C,11,Tarde
2011 - I,Mod - III,Mañana,C,24,Puntual
2011 - I,Mod - I,Mañana,B,3,Puntual
2011 - I,Mod - I,Mañana,A,27,Puntual
2011 - I,Mod - I,Mañana,C,20,Tarde
2011 - I,Mod - I,Mañana,D,56,Tarde
2011 - I,Mod - II,Mañana,A,58,Puntual
2010 - III,Mod - V,Mañana,A,45,Tarde
2010 - III,Mod - V,Mañana,A,11,Tarde
2011 - I,Mod - II,Mañana,A,55,Tarde
2011 - I,Mod - II,Mañana,C,26,Tarde
2011 - I,Mod - I,Mañana,C,58,Tarde
2011 - I,Mod - I,Mañana,A,44,Tarde
2011 - I,Mod - I,Mañana,B,56,Tarde
2011 - I,Mod - III,Mañana,C,24,Tarde
2011 - I,Mod - IV,Mañana,C,3,Tarde
2011 - I,Mod - V,Mañana,C,45,Tarde
2011 - I,Mod - V,Mañana,C,26,Tarde
2011 - I,Mod - IV,Mañana,C,3,Tarde
2011 - I,Mod - III,Mañana,C,33,Puntual
2011 - I,Mod - I,Mañana,C,55,Tarde
2011 - I,Mod - I,Mañana,D,8,Tarde
2011 - I,Mod - II,Mañana,C,27,Tarde
2011 - I,Mod - II,Tarde,A,45,Tarde
2011 - I,Mod - I,Tarde,A,20,Tarde
2011 - I,Mod - I,Tarde,B,8,Tarde
2011 - I,Mod - III,Tarde,A,52,Puntual
2011 - I,Mod - I,Tarde,C,58,Puntual
2011 - I,Mod - I,Tarde,D,24,Tarde
2011 - I,Mod - I,Tarde,C,54,Puntual
2011 - I,Mod - III,Tarde,A,52,Tarde
2011 - I,Mod - I,Tarde,A,58,Tarde
2011 - I,Mod - II,Tarde,A,33,Puntual
2011 - I,Mod - II,Tarde,A,58,Puntual
2011 - I,Mod - I,Tarde,B,2,Tarde
2011 - I,Mod - I,Tarde,A,26,Puntual
2011 - I,Mod - III,Tarde,A,33,Tarde
2011 - I,Mod - I,Tarde,C,20,Tarde
2011 - I,Mod - I,Tarde,D,27,Puntual
2011 - I,Mod - III,Noche,A,45,Tarde
2011 - I,Mod - I,Noche,A,44,Puntual
2011 - I,Mod - I,Noche,B,33,Tarde
2010 - III,Mod - IV,Noche,A,37,Puntual
2011 - I,Mod - II,Noche,A,58,Tarde
2011 - I,Mod - VI,Noche,A,50,Tarde
2011 - I,Mod - VI,Noche,A,50,Tarde
2011 - I,Mod - III,Noche,A,24,Tarde
2011 - I,Mod - II,Noche,A,54,Tarde
2010 - III,Mod - IV,Noche,A,8,Tarde
2011 - I,Mod - I,Noche,A,33,Tarde
2011 - I,Mod - VI,Noche,A,50,Tarde
2011 - I,Mod - I,Noche,B,52,Tarde
2011 - I,Mod - III,Noche,A,24,Tarde
2011 - I,Mod - I,Noche,A,43,Tarde
2010 - III,Mod - IV,Noche,A,8,Tarde
2011 - I,Mod - II,Noche,A,27,Tarde
2011 - I,Mod - VI,Noche,A,50,Tarde
2010 - III,Mod - V,Mañana,A,37,Puntual
2011 - I,Mod - II,Mañana,A,39,Puntual
2011 - I,Mod - I,Mañana,A,56,Puntual
2011 - I,Mod - IV,Mañana,A,54,Puntual
2011 - I,Mod - V,Mañana,A,8,Puntual
2011 - I,Mod - V,Mañana,A,11,Tarde
2011 - I,Mod - III,Mañana,C,54,Tarde
2011 - I,Mod - IV,Mañana,C,37,Tarde
2011 - I,Mod - V,Mañana,C,45,Tarde
2011 - I,Mod - I,Mañana,A,27,Tarde
2011 - I,Mod - I,Mañana,C,44,Puntual
2011 - I,Mod - I,Mañana,B,3,Puntual
2010 - III,Mod - V,Mañana,A,42,Tarde
2011 - I,Mod - II,Mañana,A,47,Tarde
